X,jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
2102,2,1950261,3000000.0,1886743.0,0.0,0.0,1846893.0,A,0.0,0.0,29.9,50.0,0,0,2.0,0.0,923447.0,0.616,0.0,0.214,0.245,0.595,0.159
8753,2,22393185,20000000.0,22371069.0,0.0,1888000.0,20912597.0,I,12.0,12.0,39.1,66.7,0,0,2.83,1888000.0,10456299.0,1.05,0.0944,0.158,0.34600000000000003,1.05,1.01
9118,2,7903423,10000000.0,7721447.0,0.0,0.0,7775203.0,I,10.6,0.0,11.8,66.7,0,0,0.833,0.0,3887602.0,0.778,0.0,0.0459,0.255,0.711,0.569
14562,2,7243028,7000000.0,7239627.0,0.0,24000.0,7219783.0,F,0.0,3.73,4.63,9.81,0,0,1.0,24000.0,3609892.0,1.03,0.00343,0.0223,0.10800000000000001,0.988,1.09
2061,3,13308895,48000000.0,2612858.0,0.0,6571001.0,0.0,A,100.0,0.0,102.0,100.0,0,0,2.83,6571001.0,0.0,0.0,0.13699999999999998,0.0523,0.00257,0.149,0.016
10528,3,3364454,3000000.0,3275800.0,0.0,331000.0,3363990.0,H,12.3,12.4,33.2,49.3,0,0,3.92,331000.0,1121330.0,1.12,0.11,0.17,0.552,0.802,0.9309999999999999
5104,2,3093800,3000000.0,3045104.0,0.0,288006.0,2979250.0,A,10.6,3.21,34.8,36.2,0,0,5.25,288006.0,1489625.0,0.993,0.096,0.289,0.0884,0.8140000000000001,0.636
7990,2,11178898,10000000.0,10251267.0,0.0,1184942.0,11635303.0,A,20.9,11.8,12.8,14.9,0,0,1.25,1184942.0,5817652.0,1.16,0.11800000000000001,0.0786,0.087,0.963,0.758
3004,3,121568938,110000000.0,27708483.0,0.0,0.0,121000000.0,A,13.8,8.25,50.0,43.1,0,0,9.67,0.0,40426838.0,1.1,0.0,0.17,0.28300000000000003,1.18,1.02
1497,2,3265552,7000000.0,1337069.0,0.0,3217000.0,0.0,A,0.0,0.0,75.0,100.0,0,0,5.583333333,3217000.0,0.0,0.0,0.459571429,0.126786179,0.218777047,0.143673179,0.082655286
10989,2,5007162,6000000.0,5176592.0,750000.0,20673.0,5053218.0,A,11.3,0.39,18.7,22.7,0,0,4.58,770673.0,2526609.0,0.8420000000000001,0.128,0.0833,0.0666,0.888,1.08
2608,2,616455,10000000.0,208250.0,0.0,759400.0,59976.0,B,84.6,0.0,24.5,0.0,0,0,4.67,759400.0,29988.0,0.006,0.0759,0.0472,0.0,0.0507,0.0
5179,2,9409089,30000000.0,9432907.0,0.0,0.0,9276767.0,C,10.6,0.0,25.0,39.4,0,0,2.17,0.0,4638384.0,0.309,0.0,0.0674,0.0941,0.35200000000000004,0.228
5620,2,3623546,7000000.0,3126048.0,0.0,246672.0,3749232.0,B,27.8,0.0,23.8,21.1,0,0,4.75,246672.0,1874616.0,0.536,0.0352,0.0736,0.0714,0.624,0.556
5479,2,48569,3000000.0,43867.0,0.0,330.0,22325.0,B,0.0,0.0,50.1,100.0,0,0,4.25,330.0,11162.0,0.00744,0.00011,0.0,0.0107,0.0586,0.00689
13966,2,5692014,5000000.0,5898981.0,1100000.0,236900.0,5698981.0,A,10.2,13.8,14.8,22.4,0,0,1.5,1336900.0,2849491.0,1.14,0.267,0.159,0.12,1.16,1.14
12384,6,57208901,67000000.0,52605222.0,0.0,1336897.0,53544291.0,A,11.4,0.0,8.28,7.66,0,0,8.67,1336897.0,8924049.0,0.799,0.02,0.0,0.105,0.9259999999999999,0.924
15475,2,98432,20000000.0,62000.0,0.0,48192.0,149294.0,C,100.0,0.0,74.8,133.0,0,0,1.92,48192.0,74647.0,0.00746,0.0024100000000000002,0.16,0.0848,0.0697,0.00785
972,3,131540,25000000.0,129649.0,0.0,12000.0,78994.0,A,0.0,0.0,51.05,100.0,0,0,12.91666667,12000.0,26331.33333,0.00315976,0.00047999999999999996,0.00554191,0.110578707,0.01568515,0.13904076
14947,2,15543938,15000000.0,15201105.0,0.0,0.0,15530776.0,A,3.35,4.01,14.6,59.0,0,0,6.0,0.0,7765388.0,1.04,0.0,0.0825,0.696,1.03,0.826
13207,3,18677033,22000000.0,1510400.0,0.0,0.0,14455109.0,A,100.0,0.0,92.1,75.3,0,0,16.2,0.0,4818370.0,0.657,0.0,0.292,0.43799999999999994,1.0,0.6
2378,2,1250764,24000000.0,239139.0,0.0,758900.0,0.0,A,100.0,0.0,75.0,100.0,0,0,11.9,758900.0,0.0,0.0,0.0316,0.0233,0.006,0.0291,0.0154
2130,3,3749232,9000000.0,3334626.0,0.0,527500.0,3767165.0,A,33.7,0.0,24.2,52.8,0,0,8.0,527500.0,1255722.0,0.419,0.0586,0.0583,0.10400000000000001,0.504,0.746
9212,3,5763927,5000000.0,2642397.0,0.0,220493.0,2903578.0,A,0.0,14.5,12.2,70.0,0,0,2.58,220493.0,967859.0,0.581,0.0441,0.048,0.5760000000000001,1.19,1.15
812,2,1101551,30000000.0,1076100.0,0.0,0.0,0.0,A,0.0,0.0,61.46,144.45,0,0,3.75,0.0,0.0,0.0,0.0,0.024458333,0.021613177999999997,0.037141342,0.041042411
3790,2,10744982,10000000.0,11589372.0,0.0,0.0,10686569.0,A,0.0,7.45,24.8,29.1,0,0,2.17,0.0,5343285.0,1.07,0.0,0.165,0.251,1.19,1.23
128,2,82447,5000000.0,68000.0,0.0,0.0,71247.0,A,100.0,0.0,97.82,99.61,0,0,1.5833333330000001,0.0,35623.5,0.0142494,0.0,0.0,0.6622468,0.1008681,0.599645734
12841,2,7768199,7000000.0,7758854.0,0.0,0.0,7614428.0,A,0.0,11.0,8.83,4.33,0,1,10.6,0.0,3807214.0,1.09,0.0,0.0599,0.11900000000000001,1.13,1.12
14567,3,3113314,3000000.0,1542998.0,0.0,2042952.0,0.0,B,100.0,3.67,29.4,101.0,0,0,2.5,2042952.0,0.0,0.0,0.6809999999999999,0.425,0.514,1.15,0.86
12932,2,5317904,5000000.0,5317904.0,0.0,20000.0,5229513.0,J,100.0,6.21,100.0,66.8,0,0,1.92,20000.0,2614757.0,1.05,0.004,0.6759999999999999,1.08,1.03,1.07
7217,5,17180270,22000000.0,8636009.0,0.0,7825412.0,911035.0,A,43.1,0.0,32.1,40.9,0,0,8.25,7825412.0,182207.0,0.0414,0.35600000000000004,0.155,0.035,0.56,0.282
13884,2,4725195,4000000.0,4745039.0,0.0,0.0,4781581.0,C,25.6,17.1,14.1,9.57,0,0,1.25,0.0,2390791.0,1.2,0.0,0.0985,0.11,1.1,1.03
9245,2,1039000,4000000.0,368508.0,0.0,728600.0,0.0,K,100.0,0.0,25.0,0.0,0,0,1.17,728600.0,0.0,0.0,0.182,0.0918,0.0,0.17,0.0
2652,3,4374323,5000000.0,1580270.0,0.0,963500.0,1267544.0,A,100.0,0.0,100.0,75.3,0,0,5.75,963500.0,422515.0,0.254,0.193,0.214,0.22399999999999998,0.67,0.804
12590,3,1407957,3000000.0,883066.0,0.0,515911.0,1040791.0,I,91.8,0.0,72.7,104.0,0,0,4.33,515911.0,346930.0,0.34700000000000003,0.172,0.23199999999999998,0.28600000000000003,0.38,0.312
8690,3,27836000,28000000.0,752273.0,0.0,30853684.0,31520568.0,F,100.0,18.5,100.0,100.0,0,0,5.83,30853684.0,10506856.0,1.13,1.1,0.537,0.45299999999999996,0.9520000000000001,0.953
8941,2,1282677,27000000.0,202467.0,0.0,1111655.0,0.0,A,100.0,0.0,54.2,104.0,0,0,5.17,1111655.0,0.0,0.0,0.0412,0.00683,0.00981,0.0233,0.0273
4286,2,3460384,3000000.0,1507105.0,0.0,0.0,0.0,A,100.0,14.2,33.7,33.4,0,0,2.17,0.0,0.0,0.0,0.0,0.214,0.0571,1.14,1.05
8189,2,3906290,4000000.0,359125.0,0.0,329300.0,3402463.0,A,100.0,0.0,100.0,82.4,0,0,1.58,329300.0,1701232.0,0.851,0.0823,0.369,0.461,0.941,0.784
13010,2,4214995,10000000.0,3793842.0,0.0,1870525.0,4000000.0,A,30.0,0.0,25.0,0.0,0,0,8.5,1870525.0,2000000.0,0.4,0.187,0.152,0.0,0.17300000000000001,0.0276
14364,4,77295673,79000000.0,68256947.0,0.0,100000.0,39000000.0,F,49.2,0.0,5.0,20.5,0,0,11.2,100000.0,9755520.0,0.494,0.0012699999999999999,0.0468,0.107,0.919,0.8440000000000001
6051,2,5523273,5000000.0,5366008.0,0.0,937600.0,5637770.0,A,9.99,11.4,14.5,9.86,0,0,1.08,937600.0,2818885.0,1.13,0.188,0.136,0.0878,0.985,0.86
15454,2,59026,3000000.0,49560.0,0.0,0.0,33936.0,H,0.0,0.0,75.0,114.0,0,1,2.42,0.0,16968.0,0.0113,0.0,0.337,1.16,0.379,0.7190000000000001
7520,2,154500,30000000.0,149854.0,0.0,500.0,125377.0,D,0.0,0.0,34.2,10.0,0,1,3.33,500.0,62689.0,0.00418,1.67e-05,0.00595,0.00358,0.0131,0.141
10323,2,3401420,3000000.0,1519599.0,0.0,1507478.0,3374421.0,A,52.5,13.5,34.9,27.5,0,0,4.25,1507478.0,1687211.0,1.12,0.502,0.395,0.233,1.15,1.47
13596,2,37047601,77000000.0,23929036.0,0.0,24478461.0,0.0,A,100.0,0.0,100.0,200.0,0,0,7.0,24478461.0,0.0,0.0,0.318,0.235,0.0405,0.376,0.052000000000000005
765,2,6063648,6000000.0,3699780.0,0.0,999600.0,4135952.0,H,39.33,1.27,48.93,67.46,0,0,4.5,999600.0,2067976.0,0.689325333,0.1666,0.290492125,0.370706,0.948770833,0.729559222
4392,2,744817,10000000.0,695220.0,0.0,276631.0,0.0,A,100.0,0.0,110.0,114.0,0,0,5.17,276631.0,0.0,0.0,0.0277,0.07,0.09300000000000001,0.0181,0.0
11719,2,18828110,20000000.0,11354364.0,0.0,0.0,12773586.0,A,19.0,0.0,76.6,101.0,0,0,1.83,0.0,6386793.0,0.639,0.0,0.258,0.312,0.782,0.5920000000000001
2298,2,73848,3000000.0,62684.0,0.0,110.0,99118.0,I,0.0,0.0,0.0,0.0,0,0,3.58,110.0,49559.0,0.033,3.6700000000000004e-05,0.00955,0.0,0.0125,0.001
12912,3,573589,55000000.0,530033.0,0.0,0.0,0.0,G,0.0,0.0,25.0,33.1,0,0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00483,0.00305
14097,2,9814582,20000000.0,9012244.0,0.0,323271.0,9873421.0,A,20.6,0.0,20.3,46.5,0,0,1.92,323271.0,4936711.0,0.494,0.0162,0.0487,0.0699,0.531,0.5479999999999999
14405,3,20504731,30000000.0,20477188.0,0.0,1503370.0,18000000.0,A,11.2,0.0,8.77,13.1,0,0,4.25,1503370.0,5989558.0,0.599,0.0501,0.0673,0.0572,0.643,0.501
627,2,6360529,5000000.0,6343188.0,0.0,308000.0,6354794.0,J,0.0,26.99,26.46,50.0,0,0,1.8333333330000001,308000.0,3177397.0,1.2709588,0.0616,0.2934874,0.433273666,1.15296455,0.5462597339999999
3078,2,1361717,10000000.0,201967.0,0.0,0.0,0.0,A,99.8,0.0,99.4,99.8,0,0,4.33,0.0,0.0,0.0,0.0,0.0249,0.166,0.259,0.705
12184,2,14147123,19000000.0,12792587.0,0.0,1096144.0,14138587.0,A,10.1,0.0,7.74,10.4,0,0,7.58,1096144.0,7069294.0,0.7440000000000001,0.0577,0.0306,0.0397,0.643,0.611
12668,2,3553955,3000000.0,3526216.0,0.0,0.0,3539102.0,K,0.0,18.6,49.0,100.0,0,0,5.0,0.0,1769551.0,1.18,0.0,0.396,0.127,0.9329999999999999,0.679
10846,2,3425982,6000000.0,2681604.0,0.0,1322469.0,0.0,A,100.0,0.0,25.4,66.4,0,0,13.0,1322469.0,0.0,0.0,0.22,0.28800000000000003,0.36700000000000005,0.5529999999999999,0.40700000000000003
7198,2,2293585,5000000.0,1448060.0,0.0,848587.0,1286759.0,A,100.0,0.0,88.2,100.0,0,0,2.83,848587.0,643380.0,0.257,0.17,0.381,0.22399999999999998,0.414,0.34
10898,2,136453,7000000.0,136591.0,0.0,127000.0,0.0,G,100.0,0.0,67.6,54.2,0,0,5.5,127000.0,0.0,0.0,0.0181,0.0516,0.0736,0.0313,0.161
2958,2,6289804,6000000.0,6153018.0,0.0,0.0,6205135.0,A,9.23,4.93,13.1,14.2,0,0,8.42,0.0,3102568.0,1.03,0.0,0.0916,0.0716,0.8959999999999999,0.708
13941,2,2997048,10000000.0,498833.0,0.0,0.0,0.0,A,100.0,0.0,75.0,40.3,0,0,2.92,0.0,0.0,0.0,0.0,-0.00675,0.146,0.35600000000000004,0.365
2385,6,40251125,100000000.0,5366000.0,0.0,21568052.0,0.0,A,100.0,0.0,100.0,100.0,0,0,12.0,21568052.0,0.0,0.0,0.21600000000000003,0.23399999999999999,0.205,0.41,0.946
2738,2,8917242,20000000.0,8732873.0,0.0,0.0,8922927.0,A,0.0,0.0,10.3,9.67,0,0,1.0,0.0,4461464.0,0.446,0.0,0.0396,0.0354,0.406,0.373
4629,2,9297726,9000000.0,8592290.0,0.0,0.0,9362243.0,I,0.0,4.4,6.2,15.3,0,1,15.4,0.0,4681122.0,1.04,0.0,0.264,0.192,0.915,0.401
889,5,6822963,8000000.0,6808399.0,0.0,0.0,6828805.0,I,0.0,0.0,8.25,45.32,0,0,15.33333333,0.0,1365761.0,0.853600625,0.0,0.037433031,0.295406541,0.8269709059999999,0.620802084
11080,2,3225689,3000000.0,3520418.0,0.0,149000.0,3222693.0,A,0.0,7.85,37.4,52.3,0,0,5.5,149000.0,1611347.0,1.07,0.0497,0.289,0.29100000000000004,0.887,0.455
15410,2,44949,5000000.0,35609.0,0.0,0.0,0.0,I,0.0,0.0,0.0,0.0,0,0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.033
4533,2,7138031,15000000.0,2310480.0,0.0,1111269.0,0.0,A,100.0,0.0,100.0,100.0,0,0,1.67,1111269.0,0.0,0.0,0.0741,0.0286,0.226,0.5,0.736
2668,4,15512909,40000000.0,8285116.0,0.0,6223295.0,26852995.0,F,65.8,0.0,86.3,38.9,0,0,13.2,6223295.0,6713249.0,0.6709999999999999,0.156,0.0965,0.00655,0.358,0.297
2436,2,3861516,7000000.0,1347884.0,0.0,506000.0,0.0,K,100.0,0.0,85.5,91.8,0,0,4.67,506000.0,0.0,0.0,0.0723,0.282,0.3,0.747,0.177
3891,2,2905247,8000000.0,1507495.0,0.0,12541.0,1969564.0,A,12.0,0.0,30.4,40.1,0,1,2.08,12541.0,984782.0,0.24600000000000002,0.00157,0.0,0.0757,0.7140000000000001,1.36
2171,3,13490549,16000000.0,11361346.0,0.0,10775233.0,13643486.0,A,95.7,0.0,45.2,66.7,0,0,4.5,10775233.0,4547829.0,0.853,0.6729999999999999,0.365,0.53,0.7090000000000001,0.598
692,4,6487159,43000000.0,4728823.0,0.0,1103400.0,0.0,A,100.0,0.0,100.0,100.0,0,0,12.83333333,1103400.0,0.0,0.0,0.025660465,0.089001773,0.09860848800000001,0.145546721,0.161401101
13314,2,3589298,4000000.0,837280.0,0.0,386080.0,4261594.0,A,113.0,0.0,100.0,100.0,0,0,4.75,386080.0,2130797.0,1.07,0.0965,0.66,0.373,0.983,1.18
14178,2,4589023,5000000.0,2408732.0,0.0,603563.0,3087644.0,B,0.0,0.0,99.4,49.1,0,0,2.92,603563.0,1543822.0,0.618,0.121,0.304,0.39,0.654,0.508
7588,5,55971321,70000000.0,55677120.0,0.0,0.0,55000000.0,A,5.3,0.0,50.1,100.0,0,0,13.3,0.0,11000000.0,0.7859999999999999,0.0,0.158,0.405,0.7829999999999999,0.632
7954,2,18685085,16000000.0,18354591.0,0.0,0.0,19000000.0,A,16.4,0.0,11.2,12.2,0,0,13.7,0.0,9508055.0,1.19,0.0,0.0518,0.12300000000000001,1.18,1.3
1514,2,13524521,12000000.0,13153626.0,0.0,1934685.0,13903655.0,A,14.46,14.48,12.1,10.59,0,0,10.5,1934685.0,6951827.5,1.158637917,0.16122375,0.09005416699999999,0.125,1.09633925,1.0511015
8754,3,9834164,20000000.0,11333432.0,0.0,115000.0,8284062.0,A,9.61,0.0,18.0,18.2,0,1,8.67,115000.0,2761354.0,0.414,0.00575,0.0553,0.0954,0.924,1.34
639,2,2889546,3000000.0,2669719.0,0.0,149000.0,2876480.0,B,9.99,0.0,75.0,66.67,0,0,4.416666667,149000.0,1438240.0,0.9588266670000001,0.049666667000000005,0.2411555,0.15555555699999998,0.731260667,0.815760557
13189,2,41171,30000000.0,48456.0,0.0,0.0,0.0,B,0.0,0.0,0.0,0.0,0,1,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.00385,0.00324
713,2,2862886,3000000.0,2985154.0,0.0,0.0,0.0,K,99.64,0.0,99.93,99.67,0,0,6.083333333,0.0,0.0,0.0,0.0,0.41987916700000005,0.211213333,0.5515530829999999,0.6539382229999999
7433,2,567238,8000000.0,301238.0,0.0,2288.0,212908.0,B,100.0,0.0,100.0,100.0,0,0,4.25,2288.0,106454.0,0.0266,0.000286,0.0164,0.00146,0.14800000000000002,0.273
8973,3,9954168,10000000.0,6627289.0,0.0,2524516.0,6975608.0,A,0.0,0.0,50.0,77.9,0,0,3.25,2524516.0,2325203.0,0.698,0.252,0.0737,0.35200000000000004,0.8190000000000001,0.6779999999999999
1516,2,5908072,8000000.0,5925087.0,0.0,327900.0,5957138.0,A,0.0,0.0,52.48,76.11,0,0,1.75,327900.0,2978569.0,0.74464225,0.0409875,0.199248906,0.024804209,0.636495313,0.557908041
1217,2,7172938,7000000.0,5834854.0,0.0,566174.0,6439490.0,A,16.08,2.65,38.69,111.7,0,0,9.166666667000001,566174.0,3219745.0,0.919927143,0.08088200000000001,0.276839286,0.380858333,0.4955,0.439126714
13639,2,820593,5000000.0,206042.0,0.0,673425.0,0.0,A,100.0,0.0,100.0,100.0,0,0,1.67,673425.0,0.0,0.0,0.135,0.133,0.10400000000000001,0.10300000000000001,0.0396
5129,2,193372,5000000.0,174500.0,0.0,48632.0,179265.0,E,0.0,0.0,0.0,0.0,0,0,0.75,48632.0,89633.0,0.0359,0.009729999999999999,0.0064,0.0167,0.0305,0.0115
13867,1,1354080,6000000.0,22173.0,0.0,0.0,841354.0,I,0.0,0.0,46.2,12.2,0,1,5.75,0.0,841354.0,0.14,0.0,0.00164,0.0,0.365,0.467
11309,2,5300512,10000000.0,653224.0,0.0,5334737.0,0.0,A,100.0,0.0,100.0,100.0,0,0,2.08,5334737.0,0.0,0.0,0.5329999999999999,0.16699999999999998,0.0648,0.19899999999999998,0.0883
13724,2,4804227,5000000.0,3552164.0,0.0,0.0,3534591.0,I,22.5,0.0,43.1,230.0,0,0,2.42,0.0,1767296.0,0.7070000000000001,0.0,0.152,0.899,0.797,0.595
12967,2,7997901,7000000.0,7875900.0,0.0,0.0,8109835.0,A,14.2,14.3,11.3,23.3,0,0,14.2,0.0,4054918.0,1.16,0.0,0.0691,0.14400000000000002,1.2,1.12
3015,2,2538183,3000000.0,439000.0,0.0,8332.0,0.0,B,100.0,0.0,100.0,100.0,0,0,0.833,8332.0,0.0,0.0,0.00278,0.0,0.461,0.937,0.7859999999999999
7233,3,2978710,17000000.0,3344099.0,0.0,13090.0,3265552.0,A,0.0,0.0,9.68,25.5,0,0,12.2,13090.0,1088517.0,0.192,0.0007700000000000001,0.00624,0.00633,0.19399999999999998,0.22
5696,2,596457,55000000.0,556638.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,5.9e-05
3141,2,11053779,52000000.0,3893115.0,0.0,6251500.0,0.0,B,100.0,0.0,100.0,100.0,0,0,22.2,6251500.0,0.0,0.0,0.12,0.0937,0.0608,0.177,0.136
1645,2,263048,5000000.0,253447.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0023149,0.0,0.01672515,0.0
13801,3,4397554,9000000.0,4286592.0,0.0,0.0,4415190.0,A,10.0,0.0,9.73,10.0,0,0,8.33,0.0,1471730.0,0.491,0.0,0.0,0.00266,0.515,0.532
3917,3,3977641,6000000.0,3981923.0,0.0,0.0,3955506.0,A,0.0,0.0,11.2,44.1,0,0,11.8,0.0,1318502.0,0.659,0.0,0.0505,0.177,0.591,0.41600000000000004
6988,3,3599633,4000000.0,1428719.0,0.0,0.0,2057694.0,A,43.7,0.0,47.5,60.8,0,0,3.25,0.0,685898.0,0.514,0.0,0.132,0.28300000000000003,0.9420000000000001,0.762
11072,2,506794,6000000.0,485409.0,0.0,475404.0,0.0,B,100.0,0.0,99.5,99.9,0,0,12.2,475404.0,0.0,0.0,0.0792,0.0833,0.0589,0.0236,0.307
12916,2,4812272,5000000.0,5151036.0,0.0,34000.0,4930391.0,A,0.0,0.0,7.27,10.5,0,0,2.58,34000.0,2465196.0,0.986,0.0068,0.0466,0.105,1.02,0.851
14968,2,3071970,3000000.0,3068031.0,0.0,39000.0,3034999.0,C,15.9,2.31,9.51,40.0,0,0,2.17,39000.0,1517500.0,1.01,0.013000000000000001,0.0653,0.331,0.9279999999999999,0.7120000000000001
10175,4,292700,55000000.0,233095.0,0.0,51300.0,0.0,A,100.0,0.0,100.0,66.7,0,0,9.67,51300.0,0.0,0.0,0.000933,0.0211,0.0473,0.0191,0.0565
11797,2,542996,3000000.0,395947.0,0.0,200000.0,528871.0,H,100.0,0.0,97.9,100.0,0,0,5.67,200000.0,264436.0,0.17600000000000002,0.0665,0.0932,0.09,0.145,0.13
8576,2,87992,3000000.0,58000.0,0.0,0.0,31118.0,A,100.0,0.0,76.1,67.0,0,0,0.75,0.0,15559.0,0.0104,0.0,0.0,0.0409,0.19699999999999998,0.9990000000000001
9490,2,381213,84000000.0,339285.0,0.0,50478.0,128432.0,C,31.0,0.0,5.62,100.0,1,0,10.3,50478.0,64216.0,0.0015300000000000001,0.000601,0.0,0.0288,0.000851,0.0245
13421,2,3732038,3000000.0,3627832.0,0.0,0.0,3736667.0,F,0.0,23.8,9.1,14.5,0,1,2.75,0.0,1868334.0,1.25,0.0,0.0718,0.133,1.12,0.988
657,2,3427708,3000000.0,3100086.0,0.0,305008.0,3465329.0,I,11.02,14.22,19.16,20.83,0,0,7.166666667,305008.0,1732664.5,1.155109667,0.101669333,0.083429167,0.032504000000000005,0.9618915000000001,0.98806911
4610,2,6676071,8000000.0,6473591.0,0.0,1049900.0,6678021.0,K,35.1,0.0,26.4,14.7,0,0,2.33,1049900.0,3339011.0,0.835,0.131,0.141,0.141,0.736,0.728
5541,2,17226015,15000000.0,11000000.0,2000000.0,5000000.0,11446643.0,A,59.8,13.9,103.0,89.9,0,0,6.17,7000000.0,5723322.0,0.763,0.467,0.5429999999999999,0.33399999999999996,0.708,0.31
8380,3,16702609,15000000.0,16628512.0,0.0,60000.0,16657197.0,B,22.7,10.9,21.9,23.4,0,0,9.0,60000.0,5552399.0,1.11,0.004,0.0541,0.0873,1.01,1.13
9733,2,2287406,14000000.0,1610301.0,0.0,451996.0,0.0,F,0.0,0.0,75.0,100.0,0,0,4.17,451996.0,0.0,0.0,0.0323,0.0338,0.0464,0.0983,0.109
11884,3,16963801,19000000.0,15000000.0,2000000.0,454000.0,16408085.0,A,99.9,0.0,82.5,97.2,0,0,5.5,2454000.0,5469362.0,0.8640000000000001,0.129,0.49200000000000005,0.40399999999999997,0.787,0.602
7814,2,1643769,10000000.0,951942.0,0.0,493000.0,1469358.0,B,13.8,0.0,54.5,33.5,0,1,0.75,493000.0,734679.0,0.147,0.0493,0.045,0.0426,0.14300000000000002,0.20600000000000002
2191,4,88021185,95000000.0,51616062.0,1000000.0,60819647.0,0.0,A,100.0,0.0,100.0,72.7,0,0,5.5,61819647.0,0.0,0.0,0.6509999999999999,0.33799999999999997,0.0836,0.377,0.222
14937,3,91935100,84000000.0,30000000.0,0.0,0.0,93074659.0,A,1.05,5.45,9.88,26.1,0,0,11.7,0.0,31000000.0,1.11,0.0,0.0199,0.122,1.08,1.1
13952,2,58188401,62000000.0,11641350.0,0.0,14581963.0,37646550.0,A,100.0,0.0,89.0,52.9,0,0,4.25,14581963.0,18823275.0,0.607,0.235,0.21600000000000003,0.233,0.9740000000000001,0.871
6520,2,61800,4000000.0,22393.0,0.0,14057.0,31616.0,A,100.0,0.0,50.0,11.7,0,0,2.42,14057.0,15808.0,0.0079,0.00351,0.0202,0.008329999999999999,0.0108,0.408
13397,2,797135,3000000.0,406207.0,0.0,367997.0,850916.0,J,100.0,0.0,175.0,134.0,0,0,7.25,367997.0,425458.0,0.284,0.12300000000000001,0.0445,0.0039,0.175,0.13699999999999998
6147,2,3445711,3000000.0,3355253.0,0.0,0.0,0.0,I,100.0,15.0,100.0,100.0,0,0,3.08,0.0,0.0,0.0,0.0,0.73,1.33,1.05,0.9840000000000001
1149,3,9656368,10000000.0,3110453.0,0.0,3166321.0,0.0,F,118.27,0.0,71.86,99.76,0,0,7.333333333,3166321.0,0.0,0.0,0.31663209999999997,0.2875,0.128707833,0.502996925,0.256974967
5955,2,4898402,54000000.0,4698270.0,0.0,0.0,0.0,F,0.0,0.0,75.0,100.0,0,0,15.3,0.0,0.0,0.0,0.0,0.115,0.0528,0.0505,0.0544
7928,2,5743144,5000000.0,5749868.0,0.0,604100.0,5701612.0,A,0.0,14.9,11.5,69.2,0,0,6.58,604100.0,2850806.0,1.14,0.121,0.12,0.20600000000000002,0.958,0.82
267,2,939900,10000000.0,934654.0,0.0,246155.0,915899.0,A,99.86,0.0,63.04,50.02,0,0,2.333333333,246155.0,457949.5,0.09158989999999999,0.0246155,0.034914099999999997,0.013974833,0.0524539,0.0116931
9368,2,42793259,83000000.0,46489831.0,0.0,134000.0,42000000.0,A,19.1,0.0,20.0,16.2,0,0,6.42,134000.0,21000000.0,0.506,0.00161,0.0264,0.142,0.644,1.13
5657,3,29865315,30000000.0,29269641.0,0.0,-39300.0,29680972.0,B,0.0,0.0,29.5,64.1,0,0,9.5,-39300.0,9893657.0,0.9890000000000001,-0.00131,0.163,0.289,0.991,0.966
9061,4,3942106,100000000.0,3672362.0,0.0,2820976.0,3865268.0,A,100.0,0.0,114.0,127.0,0,0,14.4,2820976.0,966317.0,0.0387,0.0282,0.0418,0.0991,0.0491,0.0253
13832,2,2719710,3000000.0,2639865.0,0.0,0.0,2753329.0,I,9.98,0.0,9.71,19.7,0,0,0.917,0.0,1376665.0,0.9179999999999999,0.0,0.00418,0.0,0.992,1.01
3934,3,9573353,100000000.0,6438424.0,0.0,5833260.0,0.0,A,100.0,0.0,80.2,100.0,0,0,14.3,5833260.0,0.0,0.0,0.0583,0.0583,0.0961,0.0974,0.0841
12401,3,18662181,93000000.0,6016254.0,0.0,17948878.0,0.0,A,100.0,0.0,75.0,66.7,0,0,6.83,17948878.0,0.0,0.0,0.193,0.0998,0.0488,0.113,0.0499
1686,2,6300737,6000000.0,6146593.0,0.0,0.0,6312982.0,I,34.46,5.03,12.72,14.67,0,0,0.833333333,0.0,3156491.0,1.052163667,0.0,0.180028292,0.173712833,0.9304399999999999,0.708059112
13018,3,222005,7000000.0,214364.0,0.0,792.0,201537.0,D,0.0,0.0,37.0,43.5,0,0,26.6,792.0,67179.0,0.0288,0.000113,0.00344,0.00458,0.0164,0.00757
